para_id,content,category,publish_date_ap
art_3223595_para_8,"Raytheon Missiles and Defense, Marlborough, Massachusetts, is awarded a $23,345,867 firm-fixed-price, cost-plus-fixed-fee, and cost-only order under previously awarded basic ordering agreement N00024-22-G-5311 for the procurement of AEGIS Modernization kits for Navy guided-missile destroyers and allied nations. This contract combines purchases for the Navy (57%); and the governments of Japan (42%) and Australia (1%) under the Foreign Military Sales (FMS) program. Work will be performed in Andover, Massachusetts (77%); and Chesapeake, Virginia (23%), and is expected to be completed by March 2026. Fiscal 2022 other procurement (Navy) funds in the amount of $9,716,424 (42%); FMS Japan funds in the amount of $9,703,613 (42%); fiscal 2022 Defense-wide procurement funds in the amount of $2,793,463 (12%); fiscal 2021 Defense-wide procurement funds in the amount of $475,506 (2%); FMS Australia funds in the amount of $205,663 (1%); and fiscal 2020 shipbuilding and conversion (Navy) funds in the amount of $201,198 (1%) will be obligated at time of award, of which $475,506 will expire at the end of the current fiscal year. This order was not competitively procured, in accordance with 10 U.S. Code 2304(c)(1) — only one responsible source and no other supplies or services will satisfy agency requirements. The Naval Sea Systems Command, Washington, D.C. is the contracting activity (N0002423F5301).",NAVY,"Nov. 18, 2022"
art_3223595_para_9,"GTP Consulting Engineers Inc.,* Duluth, Georgia (W9128F-23-D-0001); Robert and Co.,* Atlanta, Georgia (W9128F-23-D-0002); Argus Consulting Inc.,* Overland Park, Kansas (W9128F-23-D-0003); Enterprise Engineering Group Inc.,* Anchorage, Alaska (W9128F-23-D-0004); Austin Brockenbrough and Associates LLC, Richmond, Virginia (W9128F-23-D-0005); Pond and Co., Peachtree Corners, Georgia (W9128F-23-D-0006); Burns & McDonnell Engineering Company Inc., Kansas City, Kansas (W9128F-23-D-0007); and AECOM-GTP USACE Omaha Fuels JV, Atlanta, Georgia (W9128F-23-D-0008), will compete for each order of the $98,000,000 firm-fixed-price contract for architect-engineering services. Bids were solicited via the internet with 13 received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 18, 2029. U.S. Army Corps of Engineers, Omaha, Nebraska, is the contracting activity.",ARMY,"Nov. 18, 2022"
art_3223595_para_10,"Point Blank Enterprises Inc., doing business as Protective Group, Pompano Beach, Florida, has been awarded a maximum of $83,309,200 modification (P00011), exercising the second one-year option period of an 18-month base contract (SPE1C1-20-D-1254) with two one-year option periods for enhanced small arms protective inserts. This is a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. The ordering period end date is Nov. 3, 2023. Using military services are Army and Air Force. Type of appropriation is fiscal 2023 through 2024 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania. ",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3223595_para_11,"National Industries for the Blind,** Alexandria, Virginia, has been awarded an estimated $13,860,000 firm-fixed-price requirements contract for Advanced Combat Helmet suspension system pad sets. This is a one-year base contract with four one-year option periods. Locations of performance are Pennsylvania and North Carolina, with a Nov. 17, 2024, performance completion date. Using military service is Army. Type of appropriation is fiscal 2023 through 2024 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE1C1-23-D-B002).",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3223595_para_12,"Knox County Association for Remarkable Citizens,** Vincennes, Indiana, has been awarded a $12,572,578 modification (P00007) exercising the second one-year option period of a one-year base contract (SPE1C1-21-D-N140) with two one-year option periods for GEN III, Layer II, mid-weight undershirts. This is a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. The ordering period end date is Nov. 24, 2023. Using military service is Army. Type of appropriation is fiscal 2023 through 2024 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania. ",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3223595_para_13,"Winston-Salem Industries for the Blind Inc.,** Winston Salem, North Carolina, has been awarded a maximum $7,761,285 modification (P00009) exercising the second one-year option period of a one-year base contract (SPE1C1-21-D-B100) with four one-year option periods for fire-resistant environment ensemble, operational camouflage pattern, intermediate weather outer layer jackets. This is a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. Locations of performance are Georgia, Arizona, Mississippi, and Washington, D.C., with a Nov. 22, 2023, ordering period end date. Using military service is Navy. Type of appropriation is fiscal 2023 through 2024 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania.",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3223595_para_14,"UPDATE: Creative Tent International Inc., Henderson, Nevada (SPE1C1-23-D-0011, $200,000,000) has been added as an awardee to the multiple award contract for commercial-off-the-shelf shelters and tents, issued against solicitation SPE1C1-18-R0003 and awarded May 10, 2019.",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3223595_para_15,"
*Small business
**Mandatory source",DEFENSE LOGISTICS AGENCY,"Nov. 18, 2022"
art_3222399_para_1,"General Dynamics Land Systems, Sterling Heights, Michigan, was awarded a $146,725,463 firm-fixed-price contract for flat-bottom hull Stryker vehicles. Bids were solicited via the internet with one received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 30, 2024. U.S. Army Contracting Command, Detroit Arsenal, Michigan, is the contracting activity (W56HZV-23-D-0007).",ARMY,"Nov. 17, 2022"
art_3222399_para_2,"Lockheed Martin Missiles and Fire Control, Grand Prairie, Texas, was awarded a $97,135,912 modification (P00054) to contract W31P4Q-17-D-0026 for highly specialized technical support for the PAC-3 Missile Field Surveillance Program and missile post-production activities. Bids were solicited via the internet with one received. Work locations and funding will be determined with each order, with an estimated completion date of May 19, 2023. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity.",ARMY,"Nov. 17, 2022"
art_3222399_para_3,"Allison Transmission Inc., Indianapolis, Indiana, was awarded a $51,097,224 hybrid (cost-plus-fixed-fee and firm-fixed-price) contract for transmission upgrades for the Abrams Main Battle Tank. Bids were solicited via the internet with one received. Work will be performed in Indianapolis, Indiana, with an estimated completion date of Dec. 29, 2023. Fiscal 2022 weapons and tracked combat vehicle procurement, Army; and Foreign Military Sales (Australia) funds in the amount of $51,097,224 were obligated at the time of the award. U.S. Army Contracting Command, Detroit Arsenal, Michigan, is the contracting activity (W56HZV-22-F-0015).",ARMY,"Nov. 17, 2022"
art_3222399_para_4,"StandardAero Inc., San Antonio, Texas, is awarded a $133,488,026 modification (P00020) to a previously awarded, firm-fixed-price, time and materials, indefinite-delivery/indefinite-quantity contract (N0001918D0110). This modification exercises an option to provide P-8A Poseidon CFM56-7B27A/3 and CFM56-7B27AE engine depot-level maintenance and repair in support of the Navy, the government of Australia, and Foreign Military Sales customers. Work will be performed in Winnipeg, Manitoba, Canada (86%); Cincinnati, Ohio (11%); and San Antonio, Texas (3%), and is expected to be completed in October 2023. No funds will be obligated at the time of award; funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Nov. 17, 2022"
art_3222399_para_5,"Centurum Information Technology Inc., Marlton, New Jersey, was awarded a $50,885,129 indefinite-delivery/indefinite-quantity contract (N66001-23-D-0014) to provide maintenance and operation of a restoration depot for the fabrication, restoration, repair, overhaul, and calibration of electro-mechanical and mechanical shipboard, ground, and airborne assemblies, subassemblies, and test equipment for worldwide technical support to government agencies, fleet and shore facilities. This two-year contract includes three, one-year option periods which, if exercised, would bring the overall potential value of this contract to an estimated $140,131,480. Work will be performed in San Diego, California.  The period of performance of the base award is from November 2022 through November 2024. If all options are exercised, the period of performance would extend through November 2027. No funds will be obligated at the time of award. Funds will be obligated as task orders are issued using other procurement (Navy); operations and maintenance (Navy); research, development, test and evaluation (Navy); and ship construction (Navy) appropriations. This contract was competitively procured as a small business set aside via a request for proposal (N66001-22-R-0037) which was published on the System for Award Management website and the Naval Information Warfare Systems Command e-Commerce Central website. Three offers were received and one selected for award. Naval Information Warfare Center Pacific, San Diego, California, is the contracting activity. (Awarded Nov. 15, 2022)",NAVY,"Nov. 17, 2022"
art_3222399_para_6,"Continental Maritime of San Diego LLC, San Diego, California, is awarded a $29,199,899 firm-fixed-price contract for maintenance, modernization and repair of USS Tripoli (LHA 7) fiscal 2023 selected restricted availability. The scope of this acquisition includes all labor, supervision, facilities, equipment, production, testing, and quality assurance necessary to prepare for and accomplish the Chief of Naval Operations availability for managing critical modernization, maintenance, training, and inactivation programs. This contract includes options, which, if exercised, would bring the cumulative value of this contract to $33,475,088. Work will be performed in San Diego, California, and is expected to be completed by February 2024. If all options are exercised, work will continue through February 2024. Fiscal 2023 other procurement (Navy) funds in the amount of $26,419,706 (90.5%); fiscal 2023 operations and maintenance (Navy) funds in the amount of $2,468,943 (8.5%); and fiscal 2022 other procurement (Navy) funds in the amount $311,250 (1.0%) will be obligated at the time of award, of which $2,468,943 will expire at the end of the current fiscal year. This contract was competitively procured using full and open competition via the System for Award website, with three offers received. The Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-23-C-4403).",NAVY,"Nov. 17, 2022"
